# sentences=861745 tokens=5965161 words=75749
word	count	sentences	left_contexts	right_contexts
肌	214	175	68	120
肌内	1	1	1	1
肌理	1	1	1	1
肌肉	240	234	131	159
肌肉力量	1	1	1	1
肌肉收缩	1	1	1	1
肌肉男	36	35	27	21
肌肉疼痛	1	1	1	1
肌肉酸痛	7	7	7	7
肌肤	14	14	12	10
肓	1	1	1	1
肖	124	122	68	44
肘	29	27	21	9
肚	1015	967	384	149
肚子上	16	16	12	12
肚子了	3	3	3	2
肚子里	39	39	29	25
肚皮	21	21	19	16
肚脐	107	105	65	64
肚量	7	7	6	5
肚饿	2	2	1	2
肛	590	523	255	229
肛毛	16	16	7	12
肛门	215	214	103	135
肝	236	225	103	156
肝了	4	4	4	1
肝内	1	1	1	1
肝功能	2	2	2	2
肝斑	1	1	1	1
肝炎	7	7	2	6
肝病	2	2	2	2
肝癌	8	8	7	8
肝硬化	2	2	2	2
肝胆	3	3	2	2
肝脏	21	21	16	17
肠	416	401	98	249
肠外	1	1	1	1
肠头	1	1	1	1
肠子	31	31	28	27
肠燥	2	2	1	1
肠癌	12	12	9	9
肠粉	4	3	4	4
肠胃	84	83	46	38
肠胃不	6	6	5	3
肠道	12	11	12	12
股	484	460	176	246
股东	44	44	34	34
股东会	6	6	5	5
股东大会	2	2	2	2
股价	56	56	40	47
股价上涨	1	1	1	1
股价下跌	1	1	1	1
股份	27	26	22	8
股市	93	92	54	75
股市大	5	5	4	3
股市的	5	5	4	5
股权	10	10	9	10
股民	7	7	7	6
股灾	4	4	4	3
股神	14	14	10	9
股票	263	260	143	162
股票分	4	4	4	3
股票基金	1	1	1	1
股票市场	3	3	2	3
股票投资	1	1	1	1
股票是	5	5	5	5
肢	49	49	15	30
肢体	31	31	26	15
肢体语言	4	4	4	4
肢解	5	5	5	5
肤	36	35	21	28
肤感	1	1	1	1
肤浅	44	43	31	19
肤色	50	50	39	31
肤质	10	10	10	9
肥	2274	2102	714	743
肥大	27	27	19	19
肥宅	26914	25891	3514	6259
肥料	30	30	21	23
肥死	15	15	14	9
肥沃	2	2	2	2
肥皂	137	136	73	81
肥的	124	123	67	76
肥肉	76	73	59	56
肥肠	5	5	5	5
肥胖	45	45	32	34
肩	340	328	51	186
肩上	4	4	3	4
肩带	19	19	14	14
肩背	1	1	1	1
肩膀	117	117	66	70
肩膀上	31	31	17	18
肩负	2	2	2	2
肩部	2	2	1	1
肩颈	7	7	6	7
肪	38	38	2	36
肮	11	9	9	5
肮脏	22	22	19	15
肮脏的	14	14	14	13
肯	301	297	164	179
肯定	116	116	102	99
肯定不	5	5	5	4
肯定不会	5	5	5	5
肯定不是	13	13	8	12
肯定不行	3	3	3	2
肯定也	1	1	1	1
肯定也是	1	1	1	1
肯定了	2	2	2	1
肯定会	15	15	14	13
肯定很	4	4	4	4
肯定是	45	45	34	45
肯定有	14	14	14	12
肯定比	7	7	7	7
肯定没有	1	1	1	1
肯定的	10	10	7	6
肯定能	2	2	2	2
肯定要	4	4	4	4
肯德基	260	258	81	147
肯花	32	32	13	5
肯认	3	3	3	3
育	194	192	87	82
育人	2	2	1	2
育儿	6	6	5	5
育碧	3	3	2	3
育种	3	3	3	3
肴	3	3	1	2
肺	129	127	69	57
肺活量	3	3	3	2
肺炎	9	9	9	8
肺病	1	1	1	1
肺癌	27	27	14	19
肺结核	8	8	6	7
肺部	5	5	5	5
肽	1	1	1	1
肾	199	194	83	91
肾上腺素	2	2	2	2
肾功能	1	1	1	1
肾病	1	1	1	1
肾脏	15	15	13	12
肾虚	5	5	5	5
肿	268	253	156	62
肿了	5	5	5	4
肿块	1	1	1	1
肿大	5	5	4	5
肿瘤	26	25	15	20
肿瘤的	2	2	2	2
肿胀	3	3	3	3
胀	35	34	17	16
胀了	1	1	1	1
胀气	20	20	15	12
胀痛	1	1	1	1
胁	8	8	5	8
胁迫	5	5	4	5
胃	258	255	107	80
胃不好	2	2	2	2
胃口	68	67	53	36
胃口大	2	2	2	2
胃散	9	9	3	5
胃液	1	1	1	1
胃溃疡	6	6	6	6
胃炎	6	6	5	6
胃痛	17	17	11	13
胃癌	4	4	4	3
胃肠	2	2	2	2
胃酸	10	10	9	7
胃镜	6	6	4	6
胄	1	1	1	1
胆	92	88	58	57
胆囊	2	2	2	2
胆固醇	33	33	24	18
胆大	2	2	2	2
胆子	24	24	20	18
胆小	51	51	32	18
胆怯	4	4	4	2
胆敢	5	5	5	5
胆量	4	4	4	3
背	693	660	372	355
背上	33	32	23	18
背下来	9	9	9	8
背不下来	1	1	1	1
背个	5	5	3	4
背书	23	23	23	19
背了	9	9	8	6
背会	1	1	1	1
背光	4	4	4	4
背到	11	11	10	10
背刺	18	18	18	12
背包	137	136	75	80
背包里	5	5	5	3
背叛	75	75	59	49
背叛了	8	8	7	7
背后	301	298	212	195
背后的	39	38	36	36
背后都有	19	19	15	16
背地里	2	2	2	2
背完	9	9	8	9
背对	20	20	18	16
背影	25	25	21	19
背得	9	9	9	5
背心	36	36	17	23
背景	213	212	137	148
背景下	4	4	4	4
背景故事	1	1	1	1
背景的	33	33	27	26
背景知识	1	1	1	1
背景调查	1	1	1	1
背景音	2	2	2	2
背景音乐	24	24	13	19
背来	1	1	1	1
背板	6	6	5	5
背水一战	2	2	2	2
背熟	2	2	2	2
背的	56	55	46	45
背着	1	1	1	1
背离	4	4	4	2
背脊	3	3	2	3
背诗	1	1	1	1
背诵	2	2	2	2
背课文	4	4	3	4
背负	12	12	10	10
背起来	13	13	13	10
背道而驰	2	2	2	2
背部	8	7	7	8
背锅	3	3	3	3
背靠	3	3	3	3
背面	22	22	18	19
背面的	3	3	3	3
胎	162	157	81	104
胎儿	13	13	11	13
胎压	2	2	2	2
胎教	2	2	2	2
胎盘	9	9	7	6
胖	735	683	311	327
胖了	33	33	26	23
胖大	2	2	2	2
胖女	14	14	9	9
胖子	339	330	138	226
胖点	1	1	1	1
胖瘦	5	5	5	5
胖的	89	89	60	47
胖胖的	17	17	13	15
胖虎	129	128	57	90
胗	2	2	2	2
胙	1	1	1	1
胚	13	12	8	12
胚胎	6	6	5	6
胛	6	6	2	4
胜	741	727	315	258
胜一筹	1	1	1	1
胜于	8	8	7	7
胜任	7	7	6	7
胜出	29	29	15	7
胜利	586	580	150	69
胜利的	25	25	22	18
胜利者	15	15	10	10
胜券	3	3	2	2
胜在	4	4	4	4
胜天	1	1	1	1
胜家	2	2	1	2
胜投	5	5	4	5
胜率	35	35	29	24
胜球	3	3	3	3
胜的	27	25	21	18
胜算	56	56	29	17
胜者	11	11	7	9
胜诉	20	20	16	13
胜负	38	38	32	22
胜败	5	5	4	4
胜过	71	71	58	65
胞	75	73	28	21
胞兄	2	2	2	2
胡	446	429	172	163
胡乱	26	26	15	14
胡了	4	4	4	2
胡人	2	2	1	2
胡同	1	1	1	1
胡子	187	184	80	120
胡思乱想	6	6	5	6
胡扯	13	13	6	10
胡桃	97	93	49	61
胡椒	51	50	38	26
胡椒粉	7	7	6	7
胡牌	3	3	3	2
胡编乱造	1	1	1	1
胡萝卜	6	6	3	6
胡言乱语	11	11	9	9
胡说	24	24	10	18
胡说八道	16	16	13	12
胡闹	5	5	5	5
胡须	144	143	59	22
胡马	1	1	1	1
胤	16	16	3	16
胥	3	3	2	3
胧	5	4	4	4
胫	2	2	2	2
胬	7	5	5	5
胭脂	2	2	1	2
胯	2	2	2	2
胯下	60	59	45	42
胰	4	4	4	2
胰岛素	3	3	3	3
胱	4	4	4	4
胳	2	2	2	2
胴	5	5	4	3
胶	525	513	74	245
胶卷	5	5	5	5
胶原	1	1	1	1
胶原蛋白	13	13	11	13
胶囊	45	45	27	30
胶块	1	1	1	1
胶带	51	49	34	34
胶条	5	5	5	5
胶水	7	7	6	6
胶片	2	2	1	2
胶质	1	1	1	1
胸	362	356	163	159
胸中	2	2	2	2
胸前	47	47	39	33
胸口	39	39	27	33
胸围	8	8	6	8
胸大	14	14	12	11
胸大肌	1	1	1	1
胸怀	1	1	1	1
胸椎	1	1	1	1
胸肌	31	31	23	28
胸背	1	1	1	1
胸腔	7	7	7	5
胸腹	3	3	3	1
胸膛	9	9	5	3
胸襟	1	1	1	1
胸部	450	444	192	232
胸闷	3	3	2	2
胸骨	2	2	2	2
胺	26	26	16	20
能	3088	3052	1639	1442
能一直	17	17	12	17
能一起	5	5	5	5
能上	69	69	52	54
能不	60	60	50	54
能不能	417	416	239	300
能不能做	4	4	4	3
能不能把	8	8	3	7
能不能用	10	10	9	8
能与	7	7	5	6
能为	15	15	12	12
能为了	4	4	3	4
能举	7	7	7	5
能买	62	62	48	36
能买到	18	18	17	15
能了	7	7	6	4
能产生	4	4	4	4
能享受	4	4	4	4
能人	7	7	6	6
能介绍	1	1	1	1
能从	21	21	17	20
能代表	20	20	16	14
能以	10	10	9	9
能优化	1	1	1	1
能体会	2	2	2	2
能体会到	3	3	3	3
能体验	2	2	2	2
能作	7	7	7	5
能使用	3	3	3	3
能促进	2	2	2	2
能保	19	19	18	11
能保护	1	1	1	1
能保持	1	1	1	1
能保证	2	2	2	2
能做	92	92	77	45
能做什么	63	63	57	14
能做出	8	8	8	7
能做到	19	19	17	16
能做得	1	1	1	1
能做成	3	3	3	3
能做的事	6	6	6	4
能像	26	26	22	23
能免费	1	1	1	1
能入	11	11	10	8
能再	23	23	21	18
能写	12	12	10	11
能减少	9	9	7	8
能出	48	48	39	26
能出来	7	7	6	6
能出现	2	2	2	2
能分	22	22	21	15
能分享	6	6	5	6
能分析	3	3	3	3
能切	1	1	1	1
能创造	5	5	5	5
能判断	4	4	4	4
能到	21	21	20	21
能制造	2	2	2	2
能力	633	623	352	320
能力不	14	14	13	13
能力不够	2	2	2	2
能力不行	1	1	1	1
能力不足	8	8	7	8
能力值	16	16	14	14
能力大	4	4	4	3
能力差	6	6	6	6
能力强	12	12	10	10
能力很强	7	7	6	6
能力有限	1	1	1	1
能力者	13	13	4	8
能力越强	2	2	1	2
能力较强	1	1	1	1
能力问题	1	1	1	1
能动	9	9	9	8
能卖	55	55	47	21
能卖多少	15	15	14	6
能去	64	64	57	44
能去的	2	2	2	1
能及	5	5	1	1
能发	29	29	23	23
能发展	13	12	12	9
能发挥	4	4	4	4
能发现	2	2	2	2
能发电	8	8	5	6
能叫	15	15	14	15
能吃	172	171	132	80
能吃了	5	5	5	5
能吃到	20	20	14	18
能吃的	31	31	25	20
能吃苦	1	1	1	1
能吃辣	4	4	4	4
能吃饱	9	9	9	8
能同时	6	6	6	6
能向	2	2	2	2
能否	77	77	65	72
能否在	3	3	3	2
能吧	1	1	1	1
能听	26	26	25	16
能听到	8	8	8	8
能听懂	1	1	1	1
能吸引	28	28	24	17
能吹	5	5	5	4
能告诉	7	7	6	4
能和	19	19	17	19
能啊	5	5	3	3
能喝	28	28	21	11
能回	27	27	24	13
能回复	1	1	1	1
能回家	1	1	1	1
能回答	5	5	4	5
能在	137	137	91	111
能在一起	3	3	3	2
能坐	7	7	7	7
能坚持	6	6	6	6
能增加	22	22	22	21
能增强	2	2	2	2
能处理	3	3	3	3
能多	54	54	45	38
能够	251	250	187	211
能够保持	2	2	2	2
能够做	6	6	6	5
能够在	8	8	6	7
能够学	1	1	1	1
能够实现	1	1	1	1
能够帮	1	1	1	1
能够帮助	2	2	2	2
能够得到	2	2	2	2
能够快速	1	1	1	1
能够成功	1	1	1	1
能够找到	1	1	1	1
能够把	5	5	4	5
能够接受	8	8	7	7
能够改变	3	3	3	3
能够有	4	4	4	4
能够理解	2	2	2	2
能够直接	1	1	1	1
能够看	2	2	2	2
能够继续	1	1	1	1
能够解决	1	1	1	1
能够让	6	6	4	6
能够顺利	1	1	1	1
能好	7	7	7	7
能好好	2	2	2	2
能存	16	16	16	9
能学	28	28	27	11
能学习	1	1	1	1
能学会	8	8	7	8
能安全	2	2	2	2
能完成	1	1	1	1
能实现	5	5	5	3
能容忍	5	5	4	5
能寄	2	2	1	1
能对	13	13	13	10
能对话	1	1	1	1
能将	3	3	3	3
能少	24	24	10	11
能带	23	23	21	21
能帮	45	45	37	35
能帮助	10	10	9	7
能帮忙	5	5	5	5
能干	435	431	326	54
能干什么	10	10	9	1
能干的	49	49	29	37
能开	59	59	50	46
能弹	2	2	2	2
能强	9	9	9	6
能当	124	124	97	100
能影响	3	3	3	3
能往	3	3	3	3
能得	32	32	25	15
能得到	41	41	39	26
能忍	16	16	14	8
能忍受	18	18	16	18
能忘	4	4	3	3
能快	3	3	3	3
能快速	3	3	3	3
能怎么样	1	1	1	1
能怎样	21	21	19	8
能想	10	10	8	8
能想到	5	5	3	5
能想到的	2	2	2	2
能感受	1	1	1	1
能感觉到	3	3	3	3
能懂	2	2	2	2
能成	12	12	12	11
能成为	50	50	44	47
能成功	24	24	21	16
能戴	2	2	2	2
能打	192	191	150	60
能扯	2	2	1	1
能批	1	1	1	1
能找到	17	17	16	16
能承受	7	7	7	6
能把	81	81	68	54
能把人	1	1	1	1
能抓	13	13	13	11
能投资	2	2	2	2
能抗	1	1	1	1
能抢	2	2	2	2
能报	2	2	2	2
能抽	7	7	7	6
能拉	10	10	9	10
能拍	19	19	17	18
能拍出	5	5	4	5
能拿	73	73	64	39
能拿到	7	7	7	5
能持续	9	9	6	2
能挣	2	2	2	2
能捞	27	27	19	4
能换	17	17	17	14
能排	8	8	8	6
能接受	152	152	60	100
能接触	1	1	1	1
能接触到	2	2	1	1
能控制	8	8	6	7
能推荐	3	3	2	3
能提供	3	3	3	3
能提升	10	10	10	10
能提高	1	1	1	1
能搞定	2	2	2	2
能摸	9	9	9	8
能收到	4	4	4	4
能改变	13	13	13	11
能改善	9	9	9	8
能放	18	18	16	18
能放弃	2	2	2	2
能效	1	1	1	1
能敌	14	14	1	4
能救	16	16	16	12
能明白	1	1	1	1
能是	18	18	15	16
能更好	2	2	2	1
能有	87	87	79	62
能有个	1	1	1	1
能有什么	12	12	11	11
能有几	9	9	8	7
能有多少	4	4	4	3
能有效	7	7	6	7
能来	8	8	8	7
能查到	2	2	2	2
能正常	2	2	2	2
能比	47	47	40	24
能比的	7	7	7	2
能治	10	10	10	7
能治疗	1	1	1	1
能泡	2	2	2	2
能活	43	43	39	24
能海	1	1	1	1
能消除	3	3	3	3
能混	18	18	8	7
能源	53	53	42	36
能源浪费	1	1	1	1
能满足	2	2	2	2
能火	1	1	1	1
能烧	7	7	7	7
能爬	4	4	4	3
能独立	9	9	8	7
能玩	43	43	36	27
能理解	13	13	11	10
能生活	2	2	2	1
能用	115	114	96	88
能申请	7	7	7	5
能监控	2	2	1	1
能直接	10	10	10	10
能省	9	9	9	8
能看	114	114	96	49
能看出	13	13	11	12
能看到	27	27	22	24
能看懂	3	3	3	3
能看的	20	20	19	14
能看见	2	2	2	2
能知道	4	4	4	4
能破	12	12	12	8
能砸	1	1	1	1
能硬	10	10	8	9
能碰	1	1	1	1
能秒	1	1	1	1
能稳定	2	2	2	2
能突破	8	8	6	7
能笑	3	3	3	3
能算	19	19	18	17
能算是	11	11	11	11
能红	34	34	30	24
能练	16	16	15	11
能绕	1	1	1	1
能给	23	23	18	19
能给我	2	2	2	2
能继续	6	6	6	6
能维持	5	5	5	5
能缓解	1	1	1	1
能考	39	39	28	19
能耐	10	10	9	7
能耗	1	1	1	1
能胜任	3	3	3	3
能获得	10	10	10	7
能行	2	2	2	1
能表达	2	2	2	2
能被	51	51	42	43
能装	7	7	7	7
能见到	4	4	3	4
能见度	13	13	8	13
能解决	27	27	24	21
能解释	10	10	9	9
能计算	1	1	1	1
能让	115	114	93	91
能让人	21	21	17	20
能让他	2	2	2	2
能让她	1	1	1	1
能让我	4	4	3	3
能记	2	2	2	2
能记住	1	1	1	1
能设计	1	1	1	1
能说	74	73	58	45
能说不	1	1	1	1
能说出	4	4	4	4
能说明	1	1	1	1
能说话	4	4	4	4
能读	15	15	13	13
能调	5	5	5	4
能谈	7	7	7	5
能赚	50	50	43	18
能赚到	8	8	7	5
能赚钱	23	23	19	14
能赢	87	87	79	46
能走	13	13	12	12
能赶	6	6	6	5
能跑	11	11	11	9
能跟	119	119	85	99
能躲	5	5	5	4
能转	15	15	15	10
能轻松	1	1	1	1
能达到	5	5	5	5
能达成	4	4	4	3
能迅速	2	2	2	2
能过	19	19	18	15
能这么	17	17	16	14
能这样	21	21	18	19
能进	43	43	35	31
能进入	4	4	3	3
能连	18	18	15	14
能适应	5	5	5	5
能选	32	32	26	22
能选择	4	4	2	4
能通过	7	7	6	7
能遇到	6	6	6	6
能避免	5	5	5	5
能那么	6	6	6	6
能量	162	157	90	97
能量守恒	3	3	3	3
能随时	1	1	1	1
能靠	19	19	17	18
能顺利	7	7	6	6
能预测	2	2	2	2
能飞	7	7	7	7
能骗	5	5	5	4
脂	58	56	29	40
脂肪	92	91	65	69
脂肪的	3	3	3	3
脂肪肝	11	11	8	7
脂肪酸	1	1	1	1
脆	203	203	57	80
脆口	1	1	1	1
脆响	1	1	1	1
脆弱	34	34	24	14
脆弱的	16	16	12	13
脆皮	17	17	13	10
脆脆	7	7	7	5
脉	114	107	49	74
脉冲	3	3	2	3
脉动	1	1	1	1
脉搏	3	3	3	3
脉络	19	18	14	14
脊	10	10	2	10
脊柱	1	1	1	1
脊椎	28	27	21	14
脊椎动物	2	2	1	2
脊髓	3	3	3	2
脍	3	3	2	3
脍炙人口	2	2	2	2
脏	452	425	225	188
脏东西	36	36	33	19
脏了	18	18	16	15
脏兮兮的	1	1	1	1
脏器	5	5	4	4
脏水	6	6	6	6
脏的	100	100	39	61
脏话	281	280	121	133
脐	5	4	5	3
脐带	8	8	7	4
脑	953	939	445	357
脑中	68	68	48	42
脑内	22	22	16	15
脑出血	2	2	2	2
脑力	13	13	12	12
脑后	2	2	2	1
脑图	3	3	1	1
脑壳	1	1	1	1
脑子	230	229	135	141
脑子里	18	18	15	15
脑干	6	5	6	6
脑死	2	2	2	2
脑残	271	264	156	163
脑残粉	4	4	4	3
脑洞	12	12	11	10
脑洞大开	2	2	2	2
脑海	14	14	13	12
脑海中	11	11	9	9
脑海里	18	18	9	9
脑癌	1	1	1	1
脑科学	1	1	1	1
脑筋	44	44	19	20
脑细胞	5	5	5	5
脑补	114	111	77	82
脑袋	574	568	291	253
脑袋里	36	36	21	18
脑部	24	24	23	19
脑门	6	6	5	4
脑震荡	5	5	5	3
脓	19	19	14	15
脓包	2	2	2	2
脔	6	6	2	4
脖	3	2	2	2
脖子	140	140	88	101
脖子上	17	17	12	13
脖颈	1	1	1	1
脘	2	2	1	1
脚	1520	1474	568	584
脚下	19	19	9	12
脚印	5	5	5	4
脚后跟	4	4	4	3
脚垫	2	2	2	2
脚尖	17	17	7	14
脚底	78	77	43	35
脚感	1	1	1	1
脚掌	18	18	15	17
脚本	14	14	13	14
脚步	19	19	14	15
脚步声	5	5	4	5
脚的	111	111	71	66
脚背	6	6	5	6
脚腕	1	1	1	1
脚趾	77	76	54	51
脚趾头	20	20	14	18
脚跟	8	8	8	8
脚踏	498	491	169	33
脚踏实地	4	4	3	4
脚踝	28	28	20	20
脚踩	18	18	17	16
脚软	7	7	3	5
脚边	3	3	3	3
脚部	2	2	2	2
脯	16	15	5	12
脱	1110	1078	508	169
脱下	94	92	45	37
脱了	41	41	19	28
脱产	7	7	7	6
脱北	12	12	10	1
脱单	7	7	7	6
脱去	2	2	2	2
脱口秀	33	33	22	21
脱口而出	2	2	1	2
脱手	17	17	16	15
脱掉	60	54	39	50
脱毛	4	4	4	3
脱水	15	14	14	11
脱皮	21	21	16	14
脱离	186	186	128	99
脱离了	2	2	2	2
脱胎换骨	5	5	4	4
脱节	28	27	18	13
脱落	14	14	14	12
脱衣服	39	39	35	31
脱身	14	14	11	8
脱钩	3	3	3	3
脱颖而出	9	9	8	4
脲	1	1	1	1
脸	1737	1694	744	718
脸上	195	194	113	106
脸书	750	745	307	419
脸圆	1	1	1	1
脸型	21	21	18	18
脸庞	1	1	1	1
脸朝	2	2	2	2
脸白	1	1	1	1
脸皮	80	80	54	37
脸盆	6	6	6	6
脸红	38	37	29	18
脸色	44	44	30	29
脸蛋	40	40	29	30
脸部	23	23	17	18
脸都	33	33	33	24
脸面	4	4	4	4
脸颊	32	32	24	26
脾	10	10	8	5
脾气	120	116	78	67
脾气暴躁	3	3	3	3
腊	20	20	16	17
腊八	1	1	1	1
腊肉	11	11	9	8
腊肠	21	21	15	12
腋	89	89	46	10
腋下	106	105	59	69
腌	50	48	30	28
腌制	8	8	6	7
腌肉	2	2	2	2
腌过	2	2	2	2
腐	62	59	49	43
腐化	6	6	6	4
腐女	45	45	29	38
腐朽	1	1	1	1
腐烂	18	18	16	12
腐皮	1	1	1	1
腐蚀	6	6	6	6
腐败	26	26	23	21
腐败的	6	6	6	5
腑	2	2	1	2
腓	5	5	5	4
腔	260	234	88	146
腔调	36	36	28	23
腕	41	41	23	20
腥	136	132	82	65
腥味	34	34	18	20
腥风	1	1	1	1
腩	1	1	1	1
腮	9	9	5	3
腮红	7	7	7	5
腰	316	305	135	183
腰上	4	4	3	4
腰包	5	5	2	5
腰围	10	10	9	9
腰子	4	4	4	4
腰带	23	23	7	15
腰斩	30	29	19	16
腰疼	1	1	1	1
腰痛	14	14	11	12
腰线	1	1	1	1
腰背	1	1	1	1
腰部	3	3	3	3
腰酸背痛	7	7	6	5
腰间	8	8	7	8
腰靠	1	1	1	1
腱	10	10	7	7
腴	3	3	1	3
腹	95	94	41	55
腹中	4	4	3	4
腹地	5	5	5	5
腹式呼吸	1	1	1	1
腹水	1	1	1	1
腹泻	9	8	7	7
腹痛	7	7	5	5
腹肌	52	51	32	40
腹部	11	11	9	11
腹黑	11	11	11	9
腺	55	55	14	33
腻	828	807	464	157
腻了	134	134	51	64
腻害	3	3	2	1
腼腆	8	8	7	4
腽	1	1	1	1
腾	96	94	27	66
腾出	2	2	2	2
腾空	5	5	5	5
腾笼	1	1	1	1
腾讯	27	26	16	19
腾飞	7	7	1	4
腾龙	1	1	1	1
腿	973	937	395	403
腿上	41	41	35	29
腿型	2	2	2	2
腿姐	1	1	1	1
腿的	48	48	36	27
腿粗	19	19	16	18
腿脚	2	2	2	2
腿部	4	4	4	4
腿长	17	17	15	14
膀	27	27	7	17
膀胱	25	25	14	20
膈	1	1	1	1
膊	9	9	1	8
膏	97	95	40	56
膏药	2	2	2	2
膑	5	5	1	5
膘	5	5	3	5
膛	35	34	13	11
膜	114	114	53	70
膜拜	18	18	14	8
膝	52	52	29	16
膝下	2	2	1	1
膝关节	2	2	2	2
膝盖	152	150	90	100
膦	2	2	2	1
膨	62	61	15	37
膨胀	36	35	23	23
膨胀了	4	4	4	3
膨胀的	6	6	6	6
膳	22	22	12	21
膳食纤维	1	1	1	1
膺	31	31	2	2
膻	16	16	4	7
臀	28	28	23	21
臀大肌	1	1	1	1
臀部	12	12	11	11
臂	80	79	42	48
臃	1	1	1	1
臆测	4	4	4	3
臊	15	14	4	9
臣	118	112	49	57
臣妾	1	1	1	1
臣子	5	5	5	5
臣服	6	6	6	5
臣民	1	1	1	1
臧	5	5	3	3
自	1516	1432	768	364
自个儿	1	1	1	1
自主	58	58	36	46
自主品牌	3	3	2	3
自主学习	2	2	2	2
自主性	2	2	2	2
自主权	26	25	13	16
自主研发	3	3	3	3
自习	15	15	8	14
自习室	9	9	5	9
自产	17	17	13	11
自从	128	128	39	114
自从我	13	13	3	13
自以为	330	330	162	226
自以为是	61	61	43	35
自会	2	2	2	2
自传	28	28	21	19
自作聪明	3	3	3	3
自保	49	49	26	14
自信	104	104	63	65
自信心	8	8	8	7
自信的	16	16	9	13
自傲	6	6	6	6
自创	49	48	44	42
自创的	16	16	13	14
自制	67	66	52	53
自制力	18	18	16	16
自力更生	3	3	3	3
自动	516	514	292	336
自动关	7	7	7	3
自动化	25	25	18	21
自动发	1	1	1	1
自动售	1	1	1	1
自动回复	2	2	2	2
自动对焦	2	2	2	2
自动开	94	94	51	15
自动的	2	2	2	2
自动驾驶	47	47	31	35
自助	95	94	57	38
自助餐	348	340	149	180
自卑	182	182	101	75
自卫	50	49	32	14
自发	12	12	12	8
自发的	2	2	2	2
自取	17	17	16	5
自古	69	69	38	52
自古以来	21	21	16	17
自嗨	67	66	49	39
自嘲	24	23	22	18
自圆其说	7	7	7	6
自在	27	27	24	16
自备	81	80	53	65
自大	49	48	37	24
自夸	4	4	4	4
自如	11	11	7	4
自媒体	1	1	1	1
自学	66	65	53	43
自安	1	1	1	1
自定义	1	1	1	1
自家	89	87	72	66
自家的	10	10	10	8
自导自演	22	22	16	14
自封	9	9	7	8
自尊	23	22	16	16
自尊心	14	14	10	13
自小	5	5	5	2
自居	7	7	7	6
自己	4138	4071	1986	1949
自己一个	127	126	63	31
自己下	27	27	22	19
自己不	190	189	141	117
自己不想	8	8	7	7
自己主动	4	4	4	4
自己也	90	90	73	80
自己也是	13	13	12	12
自己买	80	80	54	62
自己了	20	20	17	6
自己人	226	210	159	126
自己会	56	54	54	54
自己住	11	11	11	10
自己做	132	132	65	67
自己做饭	1	1	1	1
自己再	7	7	7	7
自己写	75	75	31	34
自己决定	10	10	10	5
自己出	45	45	40	23
自己出去	7	7	6	7
自己创作	2	2	2	2
自己创造	3	3	3	3
自己到	10	10	8	7
自己加	22	22	19	18
自己动手	4	4	4	3
自己努力	3	3	3	3
自己去	282	282	149	189
自己去找	16	16	12	13
自己去看	37	37	25	27
自己可以	12	12	11	11
自己吧	22	22	19	10
自己听	11	11	9	10
自己呢	6	6	6	1
自己喜欢	44	44	36	23
自己国家	45	45	36	31
自己在	89	89	67	81
自己在家	10	10	9	9
自己太	9	9	9	8
自己学	26	26	21	16
自己家	34	34	31	27
自己家的	12	12	11	11
自己家里	4	4	4	4
自己就	80	80	68	51
自己带	24	24	21	23
自己干	16	16	15	11
自己应该	2	2	2	2
自己开	89	89	68	59
自己开车	17	17	14	15
自己当	53	52	46	32
自己当初	5	5	3	4
自己很	95	95	70	67
自己心中	1	1	1	1
自己心里	2	2	2	2
自己怎么	18	18	18	10
自己想	105	105	82	58
自己想要	7	7	7	5
自己成为	6	6	5	4
自己手上	1	1	1	1
自己才能	2	2	2	2
自己找	49	49	38	40
自己拿	6	6	6	6
自己换	7	7	5	7
自己掏钱	2	2	2	2
自己搞	20	20	20	19
自己是	353	351	188	204
自己有	129	129	94	96
自己未来	5	5	5	5
自己来	24	24	22	20
自己比	11	11	11	7
自己没有	7	7	7	5
自己洗	12	12	11	11
自己爱	35	35	27	31
自己独立	4	4	3	4
自己玩	33	33	32	25
自己现在	5	5	5	5
自己生	31	31	24	15
自己生活	3	3	3	3
自己用	28	28	25	26
自己的	1072	1069	675	604
自己的书	2	2	2	2
自己的事	9	9	9	7
自己的亲	5	5	3	4
自己的家	7	7	7	6
自己的心	7	7	6	6
自己的话	2	2	2	2
自己的路	1	1	1	1
自己的道	2	2	2	2
自己的错	3	3	3	3
自己看	61	61	50	45
自己看看	2	2	2	2
自己真的	3	3	3	3
自己知道	19	19	15	14
自己老	35	35	31	14
自己能	6	6	6	6
自己能力	4	4	4	4
自己要	64	64	55	56
自己觉得	9	9	7	8
自己认为	2	2	2	2
自己设计	5	5	5	3
自己说	62	62	48	39
自己负责	9	9	9	7
自己走	13	13	13	12
自己跟	34	34	24	26
自己身上	18	17	13	13
自己身体	13	13	11	10
自己过	17	17	15	13
自己还	39	39	30	31
自己选	30	30	29	15
自己选择	6	6	5	5
自己选的	7	7	7	6
自己都	107	107	73	84
自己配	2	2	2	1
自已	83	83	71	68
自带	25	25	20	24
自干五	4	4	4	4
自建	6	6	5	5
自开	1	1	1	1
自强	155	153	65	56
自律	30	29	23	20
自怨自艾	3	3	3	3
自恋	21	21	19	16
自惭	2	2	2	1
自愈	2	2	2	2
自愿	217	216	110	95
自愿的	18	18	14	14
自慰	282	281	190	130
自成	18	18	12	11
