# sentences=92558 tokens=745571 words=26623
word	count	sentences	left_contexts	right_contexts
获得的	61	61	37	24
获得者	42	42	10	8
获得过	1339	1337	243	168
获金	1	1	1	1
莹	58	58	5	29
菁	10	10	1	1
菅	2	2	2	1
菇	1	1	1	1
菊	14	13	8	8
菊次郎	13	13	13	3
菊花	2	2	1	1
菌	1	1	1	1
菖	9	6	4	2
菘	99	72	2	41
菜	22	22	12	14
菩萨	17	17	11	5
菱	2	2	1	1
菲	155	149	27	60
菲利普	5	5	4	2
菲尼克斯	12	12	3	10
菲律宾	11	11	8	8
萃	5	5	1	3
萌	9	9	2	2
萌生	1	1	1	1
萌萌	1	1	1	1
萍	5	5	2	5
萝	3	3	2	2
萝卜	3	3	3	2
萤	15	15	12	2
萤火虫	12	12	7	5
营	106	97	20	16
营业	65	65	21	18
营业时间	31	31	15	12
营业额	9	9	3	9
营养	1	1	1	1
营造	1	1	1	1
营销	1	1	1	1
萦	1	1	1	1
萦绕	2	2	2	2
萧	50	50	29	5
萨	88	83	34	20
萨克斯	3	3	2	2
萨博	1	1	1	1
萨姆	20	20	15	7
萨尔	3	3	3	2
萨满	1	1	1	1
萨诸塞州	7	7	1	2
萩	1	1	1	1
萱	87	80	9	48
落	44	44	11	22
落下了	1	1	1	1
落入	4	4	4	2
落在	3	3	1	2
落实	1	1	1	1
落差	13	11	8	5
落成	5	5	4	3
落泪	3	3	3	3
葆	26	26	5	3
著	5	5	4	4
著作	3	3	2	2
著名	130	130	61	54
著名的	136	136	60	63
著称	6	6	3	4
葛	32	32	17	7
葡萄	26	26	9	10
葡萄园	3	2	3	2
葡萄牙	5	5	3	2
葡萄牙语	3	3	3	2
葡萄酒	2	2	2	2
董	22	22	7	10
董事	7	5	4	5
董事会	4	2	2	2
董事长	25	25	11	9
董家	1	1	1	1
葫芦	8	8	5	2
葬	7	7	4	4
葬礼	4	4	1	4
葱	3	2	3	2
葳	2	1	2	2
葵	7	7	4	5
葺	1	1	1	1
蒂	193	192	40	37
蒙	109	106	18	38
蒙古	6	6	5	5
蒙德	4	4	3	4
蒙特利尔	22	22	13	6
蒙的	2	2	2	2
蒲	5	5	4	3
蒲河	7	4	1	2
蒸馏	2	2	1	1
蓉	5	4	4	4
蓝	84	84	27	18
蓝光	1	1	1	1
蓝天	11	11	7	8
蓝天白云	1	1	1	1
蓝山	4	4	1	1
蓝色	16	16	8	7
蓝莓	1	1	1	1
蓝调	14	13	11	9
蓝谷	6	6	1	1
蓟	2	2	2	1
蓬	1	1	1	1
蓬勃	1	1	1	1
蔓延	1	1	1	1
蔚	106	105	2	53
蔡	168	163	82	15
蔬菜	11	11	4	5
蔽	4	4	1	1
蕙	4	4	3	4
蕴	1	1	1	1
蕴含	2	2	2	2
蕾	39	36	12	17
蕾妮	2	2	2	2
薄	3	3	1	1
薄荷	2	2	2	1
薇	40	39	9	14
薛	18	18	10	5
薪	1	1	1	1
薰	83	71	20	7
藉	1	1	1	1
藏	14	14	7	8
藏书	4	4	2	2
藏品	23	22	9	9
藏在	9	9	2	2
藏族	3	3	2	2
藏有	1	1	1	1
藏王	2	1	2	2
藏量	1	1	1	1
藤	22	22	8	9
藤泽	12	12	8	3
藩	3	3	1	1
藻	1	1	1	1
蘑	1	1	1	1
蘑菇	5	5	1	1
蘼	1	1	1	1
虎	100	93	21	30
虎口	25	25	19	1
虏	1	1	1	1
虐待	1	1	1	1
虐心	2	2	2	2
虑	3	3	2	3
虔诚的	1	1	1	1
虚	5	5	4	4
虚假	1	1	1	1
虚假的	3	3	3	3
虫	11	11	5	6
虹	9	9	8	6
虽	4	4	4	3
虽不	1	1	1	1
虽小	2	2	2	2
虽然	97	97	37	74
虽然不	9	9	6	7
虽然不是	3	3	3	3
虽然他	10	10	6	10
虽然在	2	2	2	2
虽然她	4	4	3	4
虽然已经	1	1	1	1
虽然很	4	4	4	4
虽然我	2	2	1	2
虽然是	57	57	30	29
虽然有	2	2	2	2
虽然有点	1	1	1	1
虽然没	2	2	2	2
虽然没有	4	4	3	4
虽然现在	5	5	4	4
虽然知道	1	1	1	1
虽然能	1	1	1	1
虽然说	1	1	1	1
虽说	1	1	1	1
虽说是	1	1	1	1
蚀	1	1	1	1
蚕	1	1	1	1
蛇	18	17	2	16
蛋	19	19	3	10
蛔	2	2	1	1
蛮	32	32	11	11
蛮不错的	4	4	4	3
蛮喜欢	1	1	1	1
蛮喜欢的	1	1	1	1
蛮大	2	2	2	2
蛮好	1	1	1	1
蛮荒	4	4	1	1
蜀	1	1	1	1
蜀山	1	1	1	1
蜂	2	2	2	2
蜂巢	9	7	7	3
蜗牛	1	1	1	1
蜘蛛	1	1	1	1
蜘蛛侠	21	21	9	12
蜜	21	20	9	15
蜜蜂	10	10	7	5
蜡	10	10	5	1
蜷	5	5	3	1
蜿蜒	18	18	9	7
蝉	5	5	1	1
蝉联	2	2	2	2
蝎	36	36	1	2
蝎女	1	1	1	1
蝗	1	1	1	1
蝙蝠	2	2	2	2
蝙蝠侠	31	27	22	12
蝴蝶	5	5	4	5
蝴蝶效应	4	4	2	4
蝶	27	26	3	15
融	6	6	4	4
融为一体	3	3	1	2
融合	7	7	6	6
融合了	4	4	4	2
融资	1	1	1	1
螺	54	49	1	5
螺旋	4	4	2	2
蟒	35	34	14	3
蟠	6	4	3	1
蟠桃	1	1	1	1
蟹	86	84	13	5
蟾	3	3	1	3
血	73	73	8	23
血型	64	63	19	21
血战	7	7	4	1
血淋淋的	1	1	1	1
血红	1	1	1	1
血统	12	12	5	7
血腥	14	14	6	4
行	267	266	54	123
行不	1	1	1	1
行不行	1	1	1	1
行业	8	8	8	7
行业是	2	2	2	2
行业的	1	1	1	1
行业里	1	1	1	1
行为	8	8	4	3
行了	13	13	7	8
行列	2	2	1	1
行动	10	10	8	10
行动起来	1	1	1	1
行吗	4	4	4	1
行吧	3	3	3	3
行家	2	2	2	2
行尸走肉	4	4	4	3
行政	5	5	2	2
行李	3	3	1	3
行的	11	11	9	6
行程	3	3	3	3
行行	1	1	1	1
行走	3	3	2	2
衍生	3	3	1	1
衍生品	1	1	1	1
街	629	541	69	84
街上	17	17	7	8
街区	15	15	3	5
街头	13	9	8	11
街景	1	1	1	1
街角	1	1	1	1
街道	12	12	8	7
衙门	3	3	1	1
衡	1	1	1	1
衡量	1	1	1	1
衣	83	71	4	6
衣钵	1	1	1	1
衣食住行	1	1	1	1
补	3	3	3	3
补充	3	3	3	3
补充一下	3	3	3	3
补充一点	1	1	1	1
补补	1	1	1	1
表	22	21	9	8
表妹	2	2	2	2
表弟	3	3	2	3
表彰	7	7	4	4
表扬	3	3	3	3
表演	156	144	59	61
表演了	5	5	3	4
表演的	69	69	15	25
表演者	1	1	1	1
表现	15	15	13	12
表现出了	1	1	1	1
表现如何	1	1	1	1
表现是	1	1	1	1
表现的	4	4	2	2
表白	1	1	1	1
表示	1	1	1	1
表达	3	3	2	2
表达了	1	1	1	1
表达出	4	4	3	2
表达的	1	1	1	1
表面	1	1	1	1
衫	1	1	1	1
衬衣	1	1	1	1
衰	1	1	1	1
衰亡	28	28	1	1
衰竭	1	1	1	1
衰败	1	1	1	1
衷	1	1	1	1
袁	19	19	11	4
袂	58	58	4	7
袋	19	18	1	1
袋鼠	1	1	1	1
袖	2	2	2	2
被	289	287	147	110
被人	6	6	5	4
被人们	3	3	3	3
被人类	1	1	1	1
被他	2	2	2	2
被他们	1	1	1	1
被你	4	4	4	3
被其	1	1	1	1
被列为	5	5	4	3
被卷入	3	3	3	3
被发现	1	1	1	1
被叫	3	3	3	1
被吓到	1	1	1	1
被吸引	2	2	2	2
被埋没	1	1	1	1
被大家	4	4	4	4
被她	1	1	1	1
被媒体	2	2	1	1
被它	1	1	1	1
被定	2	2	2	2
被定义为	2	2	2	1
被广泛	1	1	1	1
被很多	8	8	6	4
被我	2	2	2	2
被拒绝	2	2	2	1
被授予	4	4	4	4
被推翻	1	1	1	1
被收录	6	6	5	6
被收购	5	5	4	3
被杀	3	3	2	2
被查	1	1	1	1
被毁	1	1	1	1
被爱	7	7	1	1
被盗	1	1	1	1
被破坏	1	1	1	1
被禁	20	20	15	1
被称为	33	33	21	21
被称作	2	2	2	2
被美国	13	13	7	8
被翻译成	7	7	6	7
被英国	1	1	1	1
被视为	1	1	1	1
被誉为	32	32	21	18
被认可	1	1	1	1
被评	3	3	3	3
被评为	15	15	12	12
被谁	2	2	2	2
被这个	1	1	1	1
被迫	3	3	3	2
被选为	2	2	2	2
被邀请	1	1	1	1
被限制	1	1	1	1
裁判	1	1	1	1
裂	1	1	1	1
裂痕	3	3	1	1
装	2	2	2	2
装上	2	2	2	2
装书	1	1	1	1
装作	1	1	1	1
装修	5	5	3	3
装修的	2	2	1	1
装修风格	2	2	2	2
装扮	1	1	1	1
装甲	1	1	1	1
装置	1	1	1	1
装饰	1	1	1	1
裔	9	9	6	7
裔美国人	3	3	2	2
裕	33	32	5	8
裘	14	14	10	1
裤衩	2	2	1	1
裱	3	3	2	2
裴	6	6	5	4
裸体	2	2	2	1
褐色	1	1	1	1
褒	7	7	2	2
褙	2	2	1	1
褶皱	2	2	1	1
西	602	577	131	140
西亚	19	19	5	10
西侧	28	28	13	11
西北	32	32	15	13
西北大学	1	1	1	1
西南	24	24	15	11
西卡	3	3	2	3
西土	1	1	1	1
西城	188	186	9	2
西大	33	33	11	5
西奥	4	4	2	2
西娅	2	2	1	1
西安	13	12	9	8
西安的	3	3	1	3
西山	33	32	17	19
西岸	3	3	2	3
西式	1	1	1	1
西德	5	5	5	3
西方	4	4	3	3
西栅	7	7	1	1
西汉	7	5	3	2
西河	2	2	1	1
西洋	19	18	4	1
西游	2	2	1	2
西游记	6	5	5	5
西湖	3	3	2	2
西澳	3	3	2	1
西班牙	29	29	16	18
西班牙语	19	19	11	9
西瓜	5	5	4	2
西线	6	6	1	1
西蒙	12	12	8	5
西藏	6	6	5	3
西街	25	25	5	3
西边	3	3	3	3
西郊	4	4	1	2
西部	20	20	13	14
西部世界	8	8	6	6
西部片	5	5	4	3
西门	18	18	4	11
西雅图	5	5	4	3
西风	1	1	1	1
要	153	153	68	61
要一个	1	1	1	1
要不	21	21	11	17
要不你	4	4	1	4
要不我	1	1	1	1
要不是	3	3	3	3
要不然	3	3	3	3
要不要	18	18	13	12
要不要去	3	3	3	1
要么	1	1	1	1
要买	1	1	1	1
要了解	23	23	8	6
要他	1	1	1	1
要你	1	1	1	1
要做	1	1	1	1
要做好	3	3	2	2
要再	1	1	1	1
要写	2	2	2	2
要出	1	1	1	1
要到	1	1	1	1
要去	16	16	14	14
要去做	1	1	1	1
要去的	6	6	6	5
要去看	8	8	7	3
要吗	1	1	1	1
要听	1	1	1	1
要命	1	1	1	1
要啥	1	1	1	1
要在	2	2	2	2
要多	18	18	10	5
要多久	89	89	4	8
要多少	98	98	7	5
要大	2	2	2	2
要好	3	3	3	2
要好好	3	3	3	3
要学	1	1	1	1
要带	1	1	1	1
要干	1	1	1	1
要强	2	2	2	2
要想	3	3	2	2
要成为	3	3	1	1
要我	1	1	1	1
要找	2	2	1	1
要按	1	1	1	1
要提前	1	1	1	1
要搞	1	1	1	1
要收	1	1	1	1
要数	3	3	3	3
要是	25	25	16	23
要是在	1	1	1	1
要是有	2	2	2	2
要是能	1	1	1	1
要是这	2	2	2	2
要有	1	1	1	1
要比	11	11	10	11
要求	9	9	8	7
要求他	1	1	1	1
要求是	1	1	1	1
要求的	1	1	1	1
要注意	8	8	3	7
要用	18	18	3	2
要的	2	2	2	2
要的就是	1	1	1	1
要看	4	4	3	4
要看看	1	1	1	1
要知道	8	8	6	6
要票	1	1	1	1
要约	1	1	1	1
要背	1	1	1	1
要花费	1	1	1	1
要记住	1	1	1	1
要说	33	33	6	23
要调	1	1	1	1
要过去	1	1	1	1
要进行	1	1	1	1
要选	3	3	3	2
要钱	22	22	2	2
要问	5	5	5	5
要高	1	1	1	1
覃	1	1	1	1
覆	1	1	1	1
覆盖	2	2	1	1
覆盖率	11	11	2	5
见	25	25	15	10
见习	1	1	1	1
见了	1	1	1	1
见仁见智	1	1	1	1
见到	3	3	3	3
见底	3	3	1	2
见得	1	1	1	1
见笑	1	1	1	1
见者	1	1	1	1
见证	11	11	9	6
见证了	1	1	1	1
见识	1	1	1	1
见过	2	2	2	2
见面	6	6	2	2
观	113	112	44	27
观众	64	61	36	29
观光	49	46	17	13
观后感	2	2	2	2
观察	5	5	2	3
观影	58	58	12	6
观念	1	1	1	1
观摩	4	4	3	3
观景台	1	1	1	1
观测	5	5	3	2
观点	2	2	2	2
观看	89	89	62	46
观看了	7	7	5	4
观赏	77	77	39	34
观赏性	2	2	2	2
观音	16	14	7	6
规	1	1	1	1
规划	12	12	7	7
规则	3	3	2	2
规定	21	20	16	12
规律	1	1	1	1
规整	4	4	2	2
规格	4	4	4	3
规模	74	74	37	29
规模大	4	4	4	4
规模最大	55	55	9	5
规范	1	1	1	1
觅	2	2	1	1
视	51	51	15	21
视为	2	2	2	2
视像	3	3	1	1
视听	6	6	2	2
视觉	19	19	10	8
视觉体验	1	1	1	1
视觉效果	37	37	8	16
视觉的	1	1	1	1
视角	3	3	2	2
视野	4	4	3	3
视频	11	11	6	5
视频网站	2	2	2	2
览	34	33	4	11
觉	29	28	12	18
觉得	78	78	53	70
觉得不	4	4	4	4
觉得不错	5	5	5	5
觉得也	1	1	1	1
觉得他	18	18	13	18
觉得你	1	1	1	1
觉得呢	3	3	3	2
觉得她	5	5	5	5
觉得好	6	6	6	6
觉得应该	3	3	2	3
觉得很	8	8	8	7
觉得我	1	1	1	1
觉得我们	1	1	1	1
觉得是	1	1	1	1
觉得有	2	2	2	2
觉得有些	1	1	1	1
觉得没	1	1	1	1
觉得还	3	3	3	3
觉得还是	3	3	3	3
觉得这	7	7	6	5
角	62	62	24	24
角度	1	1	1	1
角度来说	1	1	1	1
角楼	9	9	7	9
角色	64	63	43	29
角色塑造	2	2	2	2
角落	21	21	3	12
角逐	1	1	1	1
解	251	250	61	68
解了	5	5	4	5
解决	6	6	5	4
解压	1	1	1	1
解开	1	1	1	1
解放	11	11	5	4
解放军	3	3	1	2
解放后	1	1	1	1
解救	14	14	4	4
解散	14	14	9	7
解散了	12	12	9	7
解渴	1	1	1	1
解码	2	2	1	1
解答	39	39	6	5
解脱	8	8	6	6
解说	5	5	4	4
解释	1	1	1	1
解释我	1	1	1	1
触	3	3	3	2
触动	5	5	4	5
触目惊心	1	1	1	1
触碰	6	5	3	6
言	12	12	8	11
言归正传	2	2	2	2
詹	27	27	20	5
詹姆	65	65	31	2
誉	8	8	3	4
誉为	9	9	6	6
誓言	8	8	1	1
警	10	10	10	6
警员	2	2	1	2
警官	1	1	1	1
警察	13	13	9	7
警示	1	1	1	1
警长	7	7	1	2
计	21	15	4	12
计划	41	41	17	27
计划的	5	5	4	5
计算机	5	5	5	3
订	3	3	1	1
订制	1	1	1	1
订的	1	1	1	1
订票	3	3	3	3
认	3	3	2	3
认为	9	9	6	8
认为他	2	2	2	2
认为她	1	1	1	1
认为是	3	3	3	3
认为的	2	2	2	2
认了	8	8	7	2
认可	35	35	18	14
认可度	2	2	2	2
认可的	8	8	7	5
认同	4	4	4	4
认定为	1	1	1	1
认真	1	1	1	1
认真的	3	3	3	1
认真看	1	1	1	1
认真研究	1	1	1	1
认证	7	7	3	5
认识	97	97	9	38
认识一下	2	2	2	2
认识不	2	2	2	1
认识了	2	2	2	2
认识他	22	22	5	3
认识你	1	1	1	1
认识的	8	8	4	4
认识的人	1	1	1	1
认识自己	1	1	1	1
认领	1	1	1	1
讨厌	4	4	3	4
讨厌的	2	2	2	2
讨巧	1	1	1	1
讨论	8	8	8	7
让	87	85	53	58
让了	3	3	2	2
让人	50	50	35	32
让人们	1	1	1	1
让人回味	1	1	1	1
让人失望	2	2	2	1
让人心疼	2	2	2	1
让人感	1	1	1	1
让人感动	2	2	2	1
让人无法	1	1	1	1
让人看	2	2	2	2
让人觉得	5	5	3	4
让他	50	50	36	31
让他们	2	2	2	2
让他看	1	1	1	1
让你	36	36	23	23
让你感	1	1	1	1
让你知道	1	1	1	1
让吧	1	1	1	1
让大家	2	2	2	2
让女人	1	1	1	1
让她	26	25	23	16
让子弹飞	9	9	8	5
让孩子	1	1	1	1
让它	1	1	1	1
让您	4	4	3	3
让我	64	64	42	25
让我们	10	10	9	7
让我们看	1	1	1	1
让我想起	3	3	3	3
让我知道	1	1	1	1
让我给	3	3	3	1
让我觉得	2	2	2	2
让所有人	1	1	1	1
让给	1	1	1	1
让自己	1	1	1	1
让这	4	4	4	3
让这个	3	3	1	2
训练	44	41	23	9
训练营	2	2	1	2
议	9	9	2	4
议员	1	1	1	1
讯息	1	1	1	1
记	95	93	63	52
记一下	44	44	5	6
记下	16	16	7	8
记下来	2	2	2	1
记不住	64	64	42	17
记不得	8	8	8	3
记不清	16	16	13	8
记不清了	37	37	21	11
记了	3	3	3	1
记住	22	22	17	16
记住了	11	11	9	7
记住的	6	6	3	6
记在	6	6	6	3
记好	4	4	2	2
记录	27	27	14	11
记录一下	1	1	1	1
记录下	1	1	1	1
记录了	1	1	1	1
记录是	1	1	1	1
记录的	2	2	2	2
记得	462	462	83	134
记得不	6	6	5	2
记得了	51	51	17	12
记得住	2	2	2	2
记得当年	3	3	3	3
记得当时	6	6	4	4
记得我	1	1	1	1
记得是	46	46	13	19
记得有	24	24	6	23
记得的	1	1	1	1
记忆	30	30	25	13
记忆中	1	1	1	1
记忆力	4	4	4	4
记忆犹新	5	5	5	3
记忆的	4	4	2	2
记忆里	2	2	2	2
记性	15	15	8	10
记的	9	9	6	8
记着	6	6	5	5
记者	10	9	6	7
记起	10	10	8	2
记载	5	5	4	4
记错	35	35	3	4
记错了	8	8	4	6
讲	26	26	18	22
讲一些	1	1	1	1
讲一讲	1	1	1	1
讲了	7	7	4	5
讲了什么	6	6	6	5
讲什么	10	10	7	4
讲出来	1	1	1	1
讲到了	1	1	1	1
讲台	2	2	2	1
讲师	5	5	1	4
讲座	1	1	1	1
讲授	1	1	1	1
讲的	16	16	12	11
讲的是	34	34	17	25
讲究	6	6	1	1
讲究的	4	4	4	3
讲解	14	13	7	9
讲解时	3	3	1	1
讲讲	10	10	8	6
讲过	2	2	2	2
讲述	95	95	32	27
讲述了	95	95	34	57
许	61	58	37	17
许多	37	37	24	25
许大	1	1	1	1
许许多多	1	1	1	1
论	1	1	1	1
论坛	1	1	1	1
讽刺	3	3	2	2
设	17	17	7	11
设了	1	1	1	1
设备	4	4	3	3
设定	4	4	2	2
设施	18	18	11	15
设有	20	20	11	10
设法	1	1	1	1
设立	5	5	2	3
设置了	3	3	2	2
设置成	1	1	1	1
设置有	2	2	1	1
设置的	2	2	1	1
设计	38	37	20	20
设计人	1	1	1	1
设计奖	1	1	1	1
设计师	8	8	6	7
设计感	5	5	2	2
设计方面	1	1	1	1
设计的	8	8	8	8
设计者	2	2	2	2
设计过	1	1	1	1
访	5	5	3	3
证	43	40	12	12
证件	33	33	3	11
证明	3	3	3	3
证明了	4	4	4	4
证明他	2	2	2	2
评	26	25	10	14
评上	2	2	2	1
评为	15	15	10	9
评价	17	17	13	14
评分	59	56	25	31
评吧	1	1	1	1
评奖	4	4	3	3
评委	52	52	10	7
评定	1	1	1	1
评审	33	33	11	3
评家	6	6	1	1
评论	25	25	12	8
评论家	8	8	3	3
评选	28	28	13	8
诅咒	5	5	1	4
识	16	16	6	5
诉	1	1	1	1
诊断	1	1	1	1
词	167	163	35	82
词人	35	35	7	15
词作	3	3	3	2
词呢	5	5	4	2
词曲	73	73	35	16
词曲作者	5	5	2	3
词的	44	43	3	22
译	47	43	20	11
译作	2	2	1	2
译名	102	102	32	35
试	2	2	2	2
试一下	1	1	1	1
试了一下	1	1	1	1
试图	3	2	3	3
试点	1	1	1	1
试着	2	2	2	2
试试	11	11	11	10
试试吧	1	1	1	1
试试看	3	3	3	2
试镜	3	3	2	3
试问	2	2	2	2
试验	2	2	2	1
诗	28	28	8	10
诗人	4	4	4	4
诗句	2	2	2	2
诗意	8	8	3	7
诗歌	5	5	2	2
诙谐	1	1	1	1
诚	35	35	9	23
诚心	1	1	1	1
话	112	103	53	71
话剧	18	18	9	9
话可以	3	3	3	3
话就是	1	1	1	1
话应该	2	2	2	2
话语	1	1	1	1
话说	22	22	6	21
话说回来	23	23	14	14
话音	1	1	1	1
话题	18	18	9	9
诞生	6	6	5	5
诞生了	2	2	2	2
诞生于	1	1	1	1
诠释	5	5	5	5
诡异	3	3	2	2
询	3	3	2	2
询问	2	2	2	2
该	383	380	119	38
该公司	10	10	10	9
该剧	12	12	8	8
该去	2	2	2	2
该奖	2	2	2	1
该学	1	1	1	1
该届	1	1	1	1
该怎么	4	4	4	4
该怎么回	1	1	1	1
该是	1	1	1	1
该电影	9	9	7	9
该组	3	3	2	1
该讲	1	1	1	1
该路	1	1	1	1
详	5	5	2	2
详情	37	37	14	11
详细	82	82	27	32
详细了解	8	8	6	3
详细介绍	3	3	3	3
详细信息	1	1	1	1
详细内容	1	1	1	1
详细地	83	83	22	1
详细点	1	1	1	1
详细的	32	32	12	17
详细说	1	1	1	1
详解	1	1	1	1
语	99	97	44	45
语录	1	1	1	1
语文	1	1	1	1
语气	2	2	2	2
语种	8	8	5	3
语言	265	262	65	77
语言不	2	2	2	2
语言类	2	2	2	1
语言风格	1	1	1	1
语音	2	2	1	1
误	5	5	4	3
误会了	1	1	1	1
误区	1	1	1	1
诱惑	1	1	1	1
说	273	269	142	157
说一下	5	5	4	2
说一个	1	1	1	1
说一定	1	1	1	1
说下	2	2	2	2
说不	14	14	11	4
说不上	4	4	4	4
说不上来	13	13	6	6
说不准	1	1	1	1
说不定	2	2	2	2
说不清楚	3	3	3	3
说个	14	14	12	11
说了	27	27	15	14
说了半天	2	2	2	2
说了这	10	10	4	1
说人家	1	1	1	1
说什么	1	1	1	1
说他	20	20	14	15
说他们	3	3	2	2
说他是	11	11	10	10
说他的	6	6	6	5
说以后	1	1	1	1
说你	4	4	4	4
说全	4	4	2	4
说出	5	5	2	5
说出来	17	17	7	7
说到	137	137	20	81
说到底	1	1	1	1
说到这	14	14	4	7
说到这个	12	12	1	6
说到这里	2	2	2	2
说北京	2	2	2	2
说可以	1	1	1	1
说吧	10	10	6	7
说呗	3	3	2	1
说唱	10	8	6	7
说啥	2	2	2	2
说喜欢	1	1	1	1
说回	1	1	1	1
说回来	4	4	2	4
说她	15	15	12	12
说好	2	2	2	2
说好了	1	1	1	1
说它	6	6	5	5
说完	6	6	5	5
说实在的	2	2	1	2
说实话	22	22	9	22
说就是	1	1	1	1
说应该	2	2	2	1
说得	6	6	3	5
说得好	1	1	1	1
说我	10	10	6	7
说我就	2	2	2	2
说我还	6	6	2	3
说明	11	11	10	9
说是	38	38	24	35
说是他	1	1	1	1
说是最	2	2	2	1
说最近	1	1	1	1
说有	4	4	4	4
说有一	1	1	1	1
说来	16	16	11	8
说来说去	1	1	1	1
说法	6	6	4	6
说点	1	1	1	1
说电影	1	1	1	1
说的	140	140	52	73
说的不	2	2	2	1
说的也	7	7	3	1
说的就是	4	4	2	2
说的我	26	26	12	13
说的话	1	1	1	1
说的那	13	13	6	7
说的那个	2	2	2	2
说的都	1	1	1	1
说真的	3	3	3	3
说着	10	10	3	2
说着说着	2	2	2	2
说英语	1	1	1	1
说话	11	11	8	5
说说	51	51	25	29
说说你	9	9	3	7
说说吧	2	2	2	1
说说这	2	2	2	2
说谎	14	14	10	6
说起	25	25	9	19
说起来	20	20	11	19
说过	9	9	6	9
说过的	3	3	3	3
说还有	1	1	1	1
说这一	1	1	1	1
说这个	7	7	5	7
说这么	5	5	2	3
说这么多	19	19	4	15
说这种	2	2	2	2
说这里	6	6	3	3
说道	2	2	2	2
说那	3	3	3	2
说那个	1	1	1	1
说那时	2	2	2	1
说错了	1	1	1	1
说除了	2	2	1	2
请	20	20	12	11
请个	1	1	1	1
请了	4	4	4	4
请以	4	4	3	1
请你	1	1	1	1
请你吃	1	1	1	1
请允许我	1	1	1	1
请勿	3	3	1	1
请咨询	3	3	1	1
请您	4	4	3	3
请我	1	1	1	1
请我吃	1	1	1	1
请教	4	4	4	3
请来了	1	1	1	1
请自行	1	1	1	1
请见	4	4	2	2
请问	61	61	11	20
请问你	32	32	6	8
请问这个	19	19	8	5
诸	8	6	7	4
诸多	1	1	1	1
诺	180	179	52	68
诺亚	8	8	6	2
诺夫	11	11	2	1
诺奖	7	7	1	2
诺尔	2	2	1	1
诺斯	21	17	3	5
诺曼	5	5	5	2
诺顿	2	2	1	2
读	9	9	7	7
读书	18	18	5	5
读大学	1	1	1	1
读物	1	1	1	1
读的书	1	1	1	1
读者	12	4	4	5
读起来	1	1	1	1
读过	4	4	3	3
课	10	10	4	5
课时	2	2	1	1
课本	7	7	2	2
课程	1	1	1	1
谁	496	496	70	70
谁不	8	8	8	7
谁不知道	6	6	5	6
谁也	1	1	1	1
谁也不	1	1	1	1
谁也没	2	2	2	2
谁了	4	4	3	3
谁会	3	3	3	2
谁做	2	2	2	1
谁叫	3	3	3	3
谁呀	43	43	13	3
谁呢	116	116	12	2
谁啊	130	130	16	5
谁在	1	1	1	1
谁就	1	1	1	1
谁接	1	1	1	1
谁是	6	6	6	5
谁更	1	1	1	1
谁有	4	4	1	1
谁来	22	22	8	5
谁的	18	18	10	11
谁知	1	1	1	1
谁知道	4	4	2	1
谁知道呢	2	2	1	2
谁给	5	5	5	5
谁能	5	5	5	5
谁要	1	1	1	1
谁让	6	6	6	6
谁说	25	25	3	1
谁说的	1	1	1	1
谁还	1	1	1	1
谁都	1	1	1	1
谁都不	3	3	2	2
谁都能	2	2	2	2
调	16	16	9	8
调了	3	3	3	3
调休	6	6	1	1
调整	5	5	4	4
调查	8	8	6	7
调查了	1	1	1	1
调查员	1	1	1	1
调理	1	1	1	1
调调	3	3	3	3
谈不上	7	6	3	6
谈论	1	1	1	1
谈谈	1	1	1	1
谋	17	17	4	10
谋杀	4	4	4	3
谋杀案	5	5	4	4
谋生	2	2	1	2
谍	21	21	12	6
谍影重重	48	46	29	25
谎	3	3	2	2
谎言	4	4	4	2
谐星	1	1	1	1
谚	4	4	2	2
谚语	2	2	1	1
谛	1	1	1	1
谜	11	7	7	7
谜团	2	2	1	2
谢	100	100	16	18
谢谢	389	389	43	29
谢谢你	562	562	82	27
谢谢您	1	1	1	1
谢谢我	2	2	2	2
谣	1	1	1	1
谦	5	5	2	5
谦虚	2	2	1	1
谦让	1	1	1	1
谧	1	1	1	1
谨防	1	1	1	1
谬	2	2	1	1
谭	24	24	14	5
谱	12	12	10	2
谱写	1	1	1	1
谱曲	160	160	59	38
谷	322	309	55	103
谷内	6	6	3	3
谷地	1	1	1	1
谷川	6	6	1	1
谷底	1	1	1	1
豁	11	11	1	1
豆	20	17	7	4
豆瓣	2	2	2	1
豆瓣评分	3	3	3	3
豆绿	1	1	1	1
豆腐	3	3	2	2
豆豆	2	2	1	1
象	26	21	10	14
象形	1	1	1	1
象征	38	38	5	10
象征性的	1	1	1	1
象征着	1	1	1	1
豪	26	26	9	16
豪华	12	12	7	6
豪华版	2	2	1	1
豪迈	2	2	1	2
豫	1	1	1	1
豹	3	3	3	3
貌	10	9	8	9
貌似	2	2	1	2
貌似很	1	1	1	1
貌似是	1	1	1	1
貌似有	1	1	1	1
貌似没	1	1	1	1
貌似还	1	1	1	1
貌美	1	1	1	1
貘	4	4	4	1
贝	151	145	51	34
贝伦	2	2	1	1
贝利亚	1	1	1	1
贝塔	1	1	1	1
贝壳	6	6	2	1
贝宁	3	3	1	2
贝拉	1	1	1	1
贝斯	10	10	6	6
贝斯手	17	16	13	13
贞	124	124	7	58
贞子	3	3	2	3
负	3	3	3	2
负离子	2	2	1	1
负责	7	7	6	6
